req_id,keyword,filename,client_latency_ms,server_time_ms,cached,host
1,sea,moby_dick.txt,0.722,0.173,True,wc_server_beta
2,whale,moby_dick.txt,0.642,0.109,True,wc_server_beta
3,father,frankenstein.txt,0.779,0.165,True,wc_server_beta
4,parents,frankenstein.txt,0.904,0.221,True,wc_server_beta
5,artist,moby_dick.txt,1.03,0.271,True,wc_server_beta
6,sailor,moby_dick.txt,0.996,0.223,True,wc_server_beta
