req_id,keyword,filename,client_latency_ms,server_time_ms,cached,host
1,sea,moby_dick.txt,0.709,0.188,True,wc_server_alpha
2,whale,moby_dick.txt,0.606,0.1,True,wc_server_alpha
3,father,frankenstein.txt,0.7,0.147,True,wc_server_alpha
4,parents,frankenstein.txt,0.672,0.156,True,wc_server_alpha
5,artist,moby_dick.txt,0.704,0.166,True,wc_server_alpha
6,sailor,moby_dick.txt,0.74,0.155,True,wc_server_alpha
