req_id,keyword,filename,client_latency_ms,server_time_ms,cached,host
1,sea,moby_dick.txt,0.967,0.185,True,wc_server_alpha
2,whale,moby_dick.txt,1.035,0.136,True,wc_server_alpha
3,father,frankenstein.txt,1.081,0.158,True,wc_server_alpha
4,parents,frankenstein.txt,1.198,0.207,True,wc_server_alpha
5,artist,moby_dick.txt,1.352,0.205,True,wc_server_alpha
6,sailor,moby_dick.txt,1.288,0.206,True,wc_server_alpha
