req_id,keyword,filename,client_latency_ms,server_time_ms,cached,host
1,sea,moby_dick.txt,0.944,0.151,True,wc_server_gamma
2,whale,moby_dick.txt,1.073,0.135,True,wc_server_gamma
3,father,frankenstein.txt,1.17,0.134,True,wc_server_gamma
4,parents,frankenstein.txt,1.08,0.185,True,wc_server_gamma
5,artist,moby_dick.txt,0.982,0.184,True,wc_server_gamma
6,sailor,moby_dick.txt,1.366,0.236,True,wc_server_gamma
