req_id,keyword,filename,client_latency_ms,server_time_ms,cached,host
1,sea,moby_dick.txt,5.705,0.618,True,wc_server_alpha
2,whale,moby_dick.txt,5.005,0.683,True,wc_server_alpha
3,father,frankenstein.txt,3.685,0.398,True,wc_server_alpha
4,parents,frankenstein.txt,5.44,0.699,True,wc_server_alpha
5,artist,moby_dick.txt,4.423,0.513,True,wc_server_alpha
6,sailor,moby_dick.txt,4.51,0.328,True,wc_server_alpha
