req_id,keyword,filename,client_latency_ms,server_time_ms,cached,host
1,whale,moby_dick.txt,3.555,0.299,True,wc_server_alpha
2,science,frankenstein.txt,5.016,0.537,True,wc_server_alpha
3,sea,moby_dick.txt,4.502,1.549,True,wc_server_alpha
4,sailor,moby_dick.txt,6.056,0.49,True,wc_server_alpha
5,parents,frankenstein.txt,4.177,0.116,True,wc_server_alpha
6,artist,moby_dick.txt,3.834,0.254,True,wc_server_alpha
