req_id,keyword,filename,client_latency_ms,server_time_ms,cached,host
1,whale,moby_dick.txt,9.303,5.219,False,wc_server_alpha
2,science,frankenstein.txt,10.015,5.302,False,wc_server_alpha
3,sea,moby_dick.txt,5.258,0.427,True,wc_server_alpha
4,sailor,moby_dick.txt,9.036,4.191,False,wc_server_alpha
5,parents,frankenstein.txt,4.061,0.236,True,wc_server_alpha
6,artist,moby_dick.txt,5.651,0.634,True,wc_server_alpha
