req_id,keyword,filename,client_latency_ms,server_time_ms,cached,host
1,artist,moby_dick.txt,4.011,0.142,True,wc_server_gamma
2,victor,frankenstein.txt,3.908,0.102,True,wc_server_beta
3,whale,moby_dick.txt,3.924,0.158,True,wc_server_alpha
4,science,frankenstein.txt,4.247,0.141,True,wc_server_gamma
5,sea,moby_dick.txt,3.982,0.138,True,wc_server_beta
6,sailor,moby_dick.txt,4.195,0.171,True,wc_server_alpha
